epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
10,test,125000,5,1559.2,724,2572,0.00125,2500000,1000000,382.356,0,625000,38757.651176,596.1037219999998,209.69505035232783
11,train,250000,184,1844.3260869565215,248,6516,0.0025,2750000,1000000,424.271,23.147614081772918,687500,42266.797093999994,3509.1409029999995,71.24250832626086
11,test,125000,13,1060.6153846153845,312,1536,0.00125,2750000,1000000,409.915,0,687500,42862.797612999995,595.1622070000012,210.02677678423177
12,train,250000,154,1596.3636363636358,120,5268,0.0025,3000000,1000000,440.781,21.013985978983516,750000,46367.175473999996,3504.372801999998,71.33944192733183
12,test,125000,8,2453.5,1184,5716,0.00125,3000000,1000000,455.535,0,750000,46964.821232999995,596.7141499999998,209.48053603220242
13,train,250000,290,1907.4068965517242,256,6108,0.0025,3250000,1000000,443.226,19.849599669046224,812500,50468.131781,3503.3054340000017,71.36117723956349
13,test,125000,104,1684.5769230769235,504,3316,0.00125,3250000,1000000,445.714,0,812500,51063.593326999995,594.5708169999998,210.23567996610913
14,train,250000,275,1969.8036363636352,508,6376,0.0025,3500000,1000000,440.287,21.224141814253553,875000,54563.755943,3500.1575129999983,71.42535702221129
14,test,125000,5,2080.0,1356,2648,0.00125,3500000,1000000,451.467,0,875000,55160.285112,595.7217719999971,209.82949738489765
15,train,250000,97,1927.9175257731956,148,5272,0.0025,3750000,1000000,495.051,23.217409023799132,937500,58675.967960999995,3515.677794999996,71.11004323420948
15,test,125000,20,1848.0000000000002,524,3180,0.00125,3750000,1000000,486.666,0,937500,59273.412737,596.4970200000025,209.5567887329923
16,train,250000,123,1468.6504065040647,272,3880,0.0025,4000000,1000000,470.759,16.208320490476446,1000000,62784.606339,3511.1885760000005,71.20096075409423
16,test,125000,8,2256.0,1252,4608,0.00125,4000000,1000000,468.602,0,1000000,63381.278706,595.7518340000024,209.81890926079717
17,train,250000,215,1479.3302325581394,260,5360,0.0025,4250000,1000000,437.974,10.129446901803954,1062500,66892.658572,3511.374831999994,71.19718399804275
17,test,125000,13,1769.5384615384614,624,2560,0.00125,4250000,1000000,441.659,0,1062500,67489.885618,596.3903940000018,209.59425446413144
18,train,250000,207,1696.5603864734298,240,4768,0.0025,4500000,1000000,502.641,10.242053716722513,1125000,71000.773243,3510.882482000001,71.20716836343254
18,test,125000,40,1728.8999999999999,580,4828,0.00125,4500000,1000000,507.273,0,1125000,71597.90831900001,596.3257900000026,209.616961225171
19,train,250000,532,1683.511278195488,340,5368,0.0025,4750000,1000000,459.348,17.006327342390641,1187500,75109.63356300001,3511.7201449999993,71.19018306625344
19,test,125000,14,1240.0,552,2312,0.00125,4750000,1000000,452.684,0,1187500,75707.099505,596.5771879999957,209.52862850666176
20,train,250000,406,1740.7290640394074,224,5792,0.0025,5000000,1000000,449.791,23.360965764855912,1250000,79217.50064900001,3510.3961100000015,71.21703425087259
20,test,125000,9,1712.888888888889,1100,2980,0.00125,5000000,1000000,435.418,0,1250000,79812.957928,594.5721740000008,210.23520014241336
21,train,250000,95,1658.4,180,5276,0.0025,5250000,1000000,417.183,20.516808480754104,1312500,83314.57835200001,3501.615398000009,71.39561933123512
21,test,125000,8,1747.5,668,3028,0.00125,5250000,1000000,406.174,0,1312500,83909.62402300001,594.2057400000049,210.36484770409484
22,train,250000,113,1802.6902654867256,60,6784,0.0025,5500000,1000000,438.603,12.485761565622125,1375000,87410.146192,3500.517081999991,71.41802029349464
22,test,125000,8,1451.5,592,2556,0.00125,5500000,1000000,435.54,0,1375000,88005.944959,594.9081739999965,210.11646076323828
23,train,250000,157,1672.0254777070072,160,5284,0.0025,5750000,1000000,427.472,5.868297449654345,1437500,91508.006135,3502.0561000000016,71.38663484003008
23,test,125000,19,1972.6315789473683,720,6372,0.00125,5750000,1000000,422.415,0,1437500,92103.11406400001,594.2193939999997,210.36001393115092
24,train,250000,212,1808.377358490565,4,5156,0.0025,6000000,1000000,389.832,6.72749548641168,1500000,95603.94580100001,3500.8266129999975,71.41170575876224
24,test,125000,27,1527.4074074074076,344,3124,0.00125,6000000,1000000,403.01,0,1500000,96199.455764,594.656330999991,210.20544721990336
25,train,250000,457,1755.063457330415,348,5652,0.0025,6250000,1000000,417.004,9.5588525460583238,1562500,99701.348127,3501.887272000007,71.39007643076395
25,test,125000,56,1664.8571428571431,244,3136,0.00125,6250000,1000000,432.758,0,1562500,100296.90557,594.6545519999927,210.20607608163326
26,train,250000,300,1705.6000000000001,488,5276,0.0025,6500000,1000000,432.455,14.316671847001345,1625000,103797.664394,3500.753647000005,71.41319418869683
26,test,125000,7,1982.2857142857142,404,4656,0.00125,6500000,1000000,418.412,0,1625000,104393.468362,594.9631859999936,210.09703279355733
27,train,250000,98,1872.6938775510198,392,4036,0.0025,6750000,1000000,429.666,12.844996974127024,1687500,107893.737714,3500.2642699999997,71.42317857045691
27,test,125000,8,2586.0,1456,3176,0.00125,6750000,1000000,425.835,0,1687500,108489.443054,594.8380449999968,210.1412326442581
28,train,250000,163,1778.9938650306747,348,5164,0.0025,7000000,1000000,437.734,8.3642010385246017,1750000,111990.07352800001,3500.6253920000017,71.41581060667798
28,test,125000,10,2117.6,608,4840,0.00125,7000000,1000000,433.772,0,1750000,112584.975063,593.9688199999946,210.44875722601253
29,train,250000,541,1729.390018484287,68,5504,0.0025,7250000,1000000,504.687,9.5687778397315331,1812500,116086.603695,3501.6235489999963,71.39545313812951
29,test,125000,15,2341.8666666666663,908,5512,0.00125,7250000,1000000,484.914,0,1812500,116681.695365,594.2514450000017,210.34866814669613
30,train,250000,216,1894.111111111111,20,5748,0.0025,7500000,1000000,486.6,14.227358393706785,1875000,120182.62309600001,3500.9226049999997,71.40974771705929
30,test,125000,11,1723.2727272727273,788,3496,0.00125,7500000,1000000,479.118,0,1875000,120778.736587,595.2486500000086,209.99627634602479
31,train,250000,192,1834.8125,480,6288,0.0025,7750000,1000000,413.428,14.779229122505418,1937500,124279.252357,3500.5105769999936,71.41815300962607
31,test,125000,11,1409.090909090909,452,2432,0.00125,7750000,1000000,402.178,0,1937500,124874.908525,594.7952349999978,210.15635742273636
32,train,250000,146,1780.9589041095896,20,5500,0.0025,8000000,1000000,543.938,9.5720723283047153,2000000,128375.003291,3500.0896559999965,71.42674176115455
32,test,125000,7,1902.2857142857142,680,5452,0.00125,8000000,1000000,538.66,0,2000000,128971.344022,595.3452510000061,209.962202251612
33,train,250000,192,1855.520833333334,400,5380,0.0025,8250000,1000000,468.546,7.2836630591823832,2062500,132472.249841,3500.900773000001,71.41019303605378
33,test,125000,10,1818.4,852,3036,0.00125,8250000,1000000,455.038,0,2062500,133068.174838,595.1077290000103,210.04600328421853
34,train,250000,470,1785.7531914893627,172,6292,0.0025,8500000,1000000,535.421,10.725974659979501,2125000,136569.25940100002,3501.079492000019,71.40654777226597
34,test,125000,67,1922.3283582089557,596,4884,0.00125,8500000,1000000,547.449,0,2125000,137164.45071,594.3589039999933,210.31063749320293
35,train,250000,399,1834.5964912280706,248,5320,0.0025,8750000,1000000,414.518,17.50683193681154,2187500,140665.291254,3500.8353599999973,71.41152733329345
35,test,125000,39,1937.74358974359,544,4904,0.00125,8750000,1000000,414.779,0,2187500,141261.04707,594.8987949999864,210.119773397764
36,train,250000,372,1957.2795698924726,216,6860,0.0025,9000000,1000000,504.49,22.483614010385441,2250000,144762.10651800002,3501.054441000015,71.40705870560296
36,test,125000,27,2036.8888888888887,688,3144,0.00125,9000000,1000000,473.13,0,2250000,145357.41193200002,594.4809480000113,210.26746175892188
