epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
35,train,250000,437,7335.643020594966,1340,21476,0.0025,8750000,1000000,77.335,0.15776040059777832,2187500,20853.56573,499.7617919999975,500.2383215401974
35,test,125000,59,8023.322033898305,2808,14632,0.00125,8750000,1000000,77.3091,0,2187500,20956.420127,102.82740100000228,1215.6292854275023
36,train,250000,447,7587.71364653244,1356,22092,0.0025,9000000,1000000,76.4744,0.16077697374879721,2250000,21455.906635,499.4853640000001,500.51516624619245
36,test,125000,130,5940.584615384617,1396,14392,0.00125,9000000,1000000,76.6194,0,2250000,21559.239036,103.30562899999859,1210.0018286515801
37,train,250000,332,7060.385542168676,1024,23568,0.0025,9250000,1000000,80.2368,0.17041577942608774,2312500,22058.758506,499.5183599999982,500.4821044015297
37,test,125000,72,8710.88888888889,1472,23132,0.00125,9250000,1000000,81.0048,0,2312500,22161.415426,102.63034200000038,1217.9633972183346
38,train,250000,302,8175.390728476826,1464,22632,0.0025,9500000,1000000,81.3174,0.15648354215039373,2375000,22660.368244,498.95171200000186,501.05049043302824
38,test,125000,47,9876.59574468085,1248,17260,0.00125,9500000,1000000,80.4178,0,2375000,22763.39594,103.00078199999916,1213.58301920466
39,train,250000,293,6941.679180887374,688,32496,0.0025,9750000,1000000,82.8701,0.13600539927194202,2437500,23262.026545,498.62947899999926,501.374287981077
39,test,125000,33,9051.515151515154,2156,18552,0.00125,9750000,1000000,82.6692,0,2437500,23365.058436,103.0054510000009,1213.528010279756
40,train,250000,225,7345.084444444442,1744,17788,0.0025,10000000,1000000,68.7003,0.11325983695727454,2500000,23863.288213,498.22861600000033,501.7776819146009
40,test,125000,99,9282.141414141417,2736,26628,0.00125,10000000,1000000,68.8248,0,2500000,23966.284712,102.96968399999969,1213.949534894177
41,train,250000,363,7402.9752066115725,644,26568,0.0025,10250000,1000000,79.3572,0.11709306872886879,2562500,24464.836402,498.55056200000035,501.4536519567695
41,test,125000,61,6340.393442622952,1920,15832,0.00125,10250000,1000000,78.9975,0,2562500,24567.436969,102.57408199999918,1218.6314277714032
42,train,250000,373,7195.946380697047,980,22868,0.0025,10500000,1000000,82.7232,0.13546813627203344,2625000,25065.717774,498.27967999999964,501.7262594372706
42,test,125000,77,7502.181818181819,1760,15984,0.00125,10500000,1000000,82.4874,0,2625000,25168.440712,102.69642499999827,1217.1796632648322
43,train,250000,297,8426.787878787878,1064,28856,0.0025,10750000,1000000,81.8921,0.14410625086150769,2687500,25667.488991,499.0471499999985,500.95466931331185
43,test,125000,73,8667.671232876713,2476,27832,0.00125,10750000,1000000,80.7374,0,2687500,25770.860565,103.34511399999974,1209.5395240456198
44,train,250000,234,7653.7777777777765,1356,21420,0.0025,11000000,1000000,83.2709,0.12762585495142539,2750000,26268.376255,497.514564000001,502.49785250507665
44,test,125000,28,4240.857142857141,396,7132,0.00125,11000000,1000000,83.6389,0,2750000,26370.482632,102.07988299999852,1224.5311840727895
45,train,250000,287,7094.076655052264,8,21140,0.0025,11250000,1000000,82.202,0.10295612056822877,2812500,26866.257673,495.77394600000116,504.2620775396685
45,test,125000,86,8227.302325581395,2708,21872,0.00125,11250000,1000000,82.6506,0,2812500,26968.398176,102.11422899999889,1224.1193144591177
46,train,250000,289,7332.0830449827,1204,19344,0.0025,11500000,1000000,76.8002,0.10280352690532234,2875000,27463.924778,495.5254980000027,504.51490591105494
46,test,125000,73,6808.547945205478,1508,22976,0.00125,11500000,1000000,76.721,0,2875000,27566.055562999998,102.10428899999897,1224.2384842423344
47,train,250000,250,7257.9360000000015,1368,26872,0.0025,11750000,1000000,77.3732,0.104351730893373,2937500,28060.930545,494.8738850000009,505.1792134878961
47,test,125000,75,6007.093333333333,1212,13160,0.00125,11750000,1000000,76.4814,0,2937500,28163.698545,102.74147799999992,1216.6459197715658
48,train,250000,340,7611.588235294118,892,23084,0.0025,12000000,1000000,77.9777,0.10164727812018921,3000000,28659.504906,495.805257,504.2302324761353
48,test,125000,101,6928.39603960396,2180,16120,0.00125,12000000,1000000,78.7164,0,3000000,28762.049432,102.51824800000031,1219.2951249030282
49,train,250000,335,6751.5940298507485,732,23464,0.0025,12250000,1000000,78.4578,0.10695343847673229,3062500,29257.678907,495.6283800000019,504.4101792556734
49,test,125000,49,8330.857142857143,2368,16484,0.00125,12250000,1000000,78.9908,0,3062500,29360.340838,102.63532300000224,1217.9042881756923
50,train,250000,323,7379.752321981426,1208,27404,0.0025,12500000,1000000,80.4207,0.10420409176829679,3125000,29856.294722,495.95276899999953,504.08025849735753
50,test,125000,99,10081.212121212122,1988,18364,0.00125,12500000,1000000,80.664,0,3125000,29958.566435,102.24537799999962,1222.5491503391036
51,train,250000,324,8158.913580246912,276,24848,0.0025,12750000,1000000,79.8501,0.1039197569333601,3187500,30454.580659,496.0131199999996,504.0189259509914
51,test,125000,97,8040.371134020618,2192,17308,0.00125,12750000,1000000,78.9786,0,3187500,30557.346576,102.73953800000163,1216.6688933329447
52,train,250000,292,8359.232876712327,928,23684,0.0025,13000000,1000000,82.6987,0.098782059314236059,3250000,31052.951666,495.60394200000155,504.43505148713933
52,test,125000,77,7593.818181818182,2352,21228,0.00125,13000000,1000000,83.0435,0,3250000,31155.751511,102.7712709999978,1216.2932187537378
53,train,250000,230,7813.199999999998,1140,23144,0.0025,13250000,1000000,76.5578,0.09615997934816059,3312500,31652.420076,496.66742800000065,503.35493311230323
53,test,125000,86,7443.906976744185,2216,16436,0.00125,13250000,1000000,76.0683,0,3312500,31755.571015,103.12418000000253,1212.130850398005
54,train,250000,325,8109.550769230769,1572,19512,0.0025,13500000,1000000,76.6291,0.086745091201554048,3375000,32254.492460999998,498.9202949999999,501.08204157138977
54,test,125000,74,9047.027027027028,832,17988,0.00125,13500000,1000000,76.927,0,3375000,32357.076727,102.55773699999918,1218.8256454995785
55,train,250000,431,7117.44779582366,1380,23224,0.0025,13750000,1000000,80.9065,0.093010434841236903,3437500,32856.470413,499.3925410000047,500.6081979105844
55,test,125000,84,8206.61904761905,1408,15468,0.00125,13750000,1000000,81.4455,0,3437500,32959.192095,102.69533199999569,1217.1926178689919
56,train,250000,410,7358.634146341465,992,25484,0.0025,14000000,1000000,77.5255,0.10706856689968017,3500000,33458.559612,499.36639199999627,500.6344119369609
56,test,125000,61,8943.016393442625,1568,17748,0.00125,14000000,1000000,78.0066,0,3500000,33562.105996,103.51980499999627,1207.4984105698857
57,train,250000,303,7951.194719471947,492,20336,0.0025,14250000,1000000,78.0309,0.10594516370434465,3562500,34060.831633,498.7244720000017,501.27879026557804
57,test,125000,90,9090.044444444446,1496,18092,0.00125,14250000,1000000,78.3379,0,3562500,34164.417955,103.55856099999801,1207.046513518109
58,train,250000,270,8807.318518518518,48,28752,0.0025,14500000,1000000,78.6908,0.090193591054172739,3625000,34663.348053,498.928942999999,501.07335625145424
58,test,125000,55,6928.072727272728,2988,15896,0.00125,14500000,1000000,78.3058,0,3625000,34766.985917,103.61131000000023,1206.432000521948
59,train,250000,214,8881.08411214953,760,26092,0.0025,14750000,1000000,75.304,0.074606347061904679,3687500,35265.852642,498.8655690000014,501.13701072041573
59,test,125000,79,10519.544303797467,1776,27240,0.00125,14750000,1000000,74.6486,0,3687500,35369.424662,103.54526899999473,1207.2014608413094
60,train,250000,398,8230.020100502514,796,22840,0.0025,15000000,1000000,78.4588,0.07472649229173349,3750000,35868.766869,499.3410559999975,500.659813560376
60,test,125000,102,9124.705882352944,1712,23484,0.00125,15000000,1000000,78.3645,0,3750000,35972.208902,103.41536700000142,1208.7178494468649
61,train,250000,318,7983.547169811314,604,17828,0.0025,15250000,1000000,75.8681,0.080539767347561894,3812500,36470.436656,498.22659900000144,501.7797132906573
61,test,125000,92,8362.260869565222,1548,15788,0.00125,15250000,1000000,75.293,0,3812500,36573.634896999996,103.17179099999339,1211.5714846901128
62,train,250000,215,8646.697674418607,1716,21192,0.0025,15500000,1000000,77.7774,0.085106959850059075,3875000,37071.276263,497.6402190000008,502.3709709443714
62,test,125000,46,6296.695652173912,1428,16264,0.00125,15500000,1000000,77.5454,0,3875000,37174.274132,102.97133799999574,1213.9300355600426
