Runs: 1
Score: 1476
Moves: 323
Cells:
2 8 4 2
32 4 128 32
8 64 32 8
2 4 2 4

Runs: 2
Score: 1232
Moves: 288
Cells:
2 16 4 2
16 32 128 8
4 16 8 16
2 8 32 2

Runs: 3
Score: 1380
Moves: 322
Cells:
2 4 2 4
8 64 32 2
2 16 128 32
8 2 4 2

Runs: 4
Score: 3156
Moves: 584
Cells:
8 4 128 4
2 64 16 32
16 32 256 8
2 4 2 4

Runs: 5
Score: 1496
Moves: 329
Cells:
2 4 32 4
4 64 128 32
8 16 32 4
2 8 4 2

Runs: 6
Score: 1324
Moves: 320
Cells:
2 4 128 16
4 16 64 2
8 32 4 8
2 4 8 4

Runs: 7
Score: 584
Moves: 183
Cells:
2 64 2 8
4 16 8 16
8 32 4 2
2 4 8 4

Runs: 8
Score: 1268
Moves: 293
Cells:
2 4 128 8
4 64 8 4
32 4 16 8
4 2 8 4

Runs: 9
Score: 1352
Moves: 321
Cells:
2 16 4 2
4 128 2 16
16 8 32 4
2 4 64 2

Runs: 10
Score: 3060
Moves: 557
Cells:
2 4 16 4
4 8 64 128
8 32 8 16
4 256 2 4

Runs: 11
Score: 1984
Moves: 388
Cells:
2 16 4 2
4 64 8 16
128 8 128 8
4 2 8 16

Runs: 12
Score: 1320
Moves: 289
Cells:
2 4 16 2
64 2 32 4
2 4 128 16
4 16 4 2

Runs: 13
Score: 2300
Moves: 406
Cells:
8 4 8 4
2 16 2 16
64 256 32 4
2 8 4 2

Runs: 14
Score: 2396
Moves: 475
Cells:
2 8 16 2
4 32 2 32
64 4 256 8
4 2 8 2

Runs: 15
Score: 1724
Moves: 381
Cells:
4 16 2 4
8 64 4 128
2 32 16 32
4 64 4 2

Runs: 16
Score: 2948
Moves: 567
Cells:
4 2 8 4
8 256 4 16
4 64 128 2
2 4 16 4

Runs: 17
Score: 1764
Moves: 420
Cells:
2 4 16 2
32 128 64 8
8 64 32 16
2 4 8 4

Runs: 18
Score: 4212
Moves: 738
Cells:
2 8 32 2
256 32 64 4
4 2 16 256
16 4 8 4

Runs: 19
Score: 1392
Moves: 334
Cells:
2 8 4 2
32 4 64 8
4 128 4 32
2 16 8 4

Runs: 20
Score: 2640
Moves: 482
Cells:
2 4 16 8
64 2 64 2
2 32 256 16
8 4 8 4

Runs: 21
Score: 2668
Moves: 539
Cells:
2 4 8 16
8 64 32 64
2 4 256 8
16 2 8 2

Runs: 22
Score: 560
Moves: 167
Cells:
16 2 4 2
2 8 2 8
4 32 64 2
2 16 2 4

Runs: 23
Score: 2632
Moves: 502
Cells:
64 4 2 16
2 8 4 8
256 16 64 32
2 4 8 4

Runs: 24
Score: 2388
Moves: 472
Cells:
2 4 32 4
32 16 4 8
4 64 256 4
2 4 8 2

Runs: 25
Score: 1440
Moves: 328
Cells:
2 4 8 4
4 16 32 16
64 32 128 8
2 4 2 4

Runs: 26
Score: 2908
Moves: 531
Cells:
2 16 8 4
8 256 16 32
32 128 8 4
8 2 4 2

Runs: 27
Score: 1456
Moves: 332
Cells:
2 4 8 16
4 64 16 32
32 16 128 4
4 2 8 2

Runs: 28
Score: 3188
Moves: 577
Cells:
2 8 2 4
16 256 64 2
4 128 8 4
2 4 64 2

Runs: 29
Score: 2332
Moves: 426
Cells:
4 16 2 4
16 64 8 2
4 32 2 256
2 4 8 2

Runs: 30
Score: 1728
Moves: 374
Cells:
2 32 64 4
8 64 2 8
4 128 4 16
2 8 32 4

Runs: 31
Score: 1200
Moves: 284
Cells:
4 2 4 2
16 32 8 32
8 4 128 2
2 32 2 8

Runs: 32
Score: 2764
Moves: 478
Cells:
4 128 4 2
2 8 32 16
4 2 256 4
2 4 2 16

Runs: 33
Score: 1368
Moves: 299
Cells:
4 2 32 2
2 8 2 8
8 32 128 64
4 8 4 2

Runs: 34
Score: 580
Moves: 163
Cells:
2 8 2 8
8 2 4 16
4 32 64 2
2 4 16 4

Runs: 35
Score: 1488
Moves: 354
Cells:
2 16 64 4
4 128 8 2
64 4 16 4
8 2 8 2

Runs: 36
Score: 2784
Moves: 517
Cells:
4 16 2 4
2 4 128 2
8 256 32 16
2 4 16 2

Runs: 37
Score: 1788
Moves: 385
Cells:
4 8 64 2
128 64 8 4
4 8 64 2
2 16 8 4

Runs: 38
Score: 3020
Moves: 555
Cells:
2 4 8 4
16 32 4 128
8 256 64 8
2 4 8 4

Runs: 39
Score: 1300
Moves: 306
Cells:
2 4 8 2
4 8 64 4
32 16 128 8
8 2 4 2

Runs: 40
Score: 2648
Moves: 477
Cells:
2 64 4 2
8 32 64 8
32 256 2 4
4 2 8 2

Runs: 41
Score: 468
Moves: 152
Cells:
4 2 4 2
2 16 2 4
4 8 64 16
2 4 16 4

Runs: 42
Score: 1364
Moves: 323
Cells:
2 8 4 2
4 32 8 16
128 16 64 4
2 4 16 2

Runs: 43
Score: 868
Moves: 200
Cells:
2 4 8 2
8 16 2 4
4 128 16 2
2 4 2 4

Runs: 44
Score: 1404
Moves: 303
Cells:
4 128 4 2
16 8 32 4
2 32 64 16
4 2 4 2

Runs: 45
Score: 2428
Moves: 455
Cells:
2 4 8 32
8 256 32 2
16 64 2 4
2 4 16 2

Runs: 46
Score: 1448
Moves: 350
Cells:
4 16 4 2
32 2 64 8
4 8 16 32
2 128 2 4

Runs: 47
Score: 1416
Moves: 307
Cells:
32 4 2 4
2 8 64 16
8 32 128 4
2 4 16 2

Runs: 48
Score: 1816
Moves: 381
Cells:
16 4 8 2
4 32 128 8
16 4 16 4
2 8 128 2

Runs: 49
Score: 888
Moves: 234
Cells:
4 8 16 2
2 32 8 64
4 64 2 4
2 8 16 2

Runs: 50
Score: 1324
Moves: 323
Cells:
4 8 2 8
16 64 4 2
4 8 16 128
2 32 4 2

Runs: 51
Score: 1200
Moves: 254
Cells:
16 2 4 8
8 64 8 2
4 16 128 4
2 4 8 2

Runs: 52
Score: 1504
Moves: 348
Cells:
4 32 2 4
2 4 64 8
16 2 128 32
2 32 2 4

Runs: 53
Score: 932
Moves: 234
Cells:
64 16 4 2
4 32 2 4
2 16 64 16
4 8 4 2

Runs: 54
Score: 1344
Moves: 314
Cells:
2 8 2 8
8 64 16 2
16 32 8 4
2 128 2 8

Runs: 55
Score: 1408
Moves: 315
Cells:
2 4 16 8
8 128 8 32
4 64 32 4
2 4 2 8

Runs: 56
Score: 2808
Moves: 536
Cells:
4 8 4 2
8 128 32 16
4 256 4 2
2 16 2 16

Runs: 57
Score: 2692
Moves: 468
Cells:
8 2 32 8
2 4 2 4
4 8 16 128
2 256 8 2

Runs: 58
Score: 1452
Moves: 323
Cells:
4 16 2 8
2 32 16 4
8 64 8 2
4 128 2 32

Runs: 59
Score: 2952
Moves: 537
Cells:
2 4 8 2
8 64 128 4
16 256 4 8
2 4 16 4

Runs: 60
Score: 1188
Moves: 289
Cells:
2 8 32 8
16 128 16 2
4 16 32 4
2 4 8 2

Runs: 61
Score: 624
Moves: 210
Cells:
4 16 2 4
16 64 8 2
8 16 32 8
2 4 8 4

Runs: 62
Score: 5052
Moves: 772
Cells:
2 4 16 4
4 8 32 16
8 512 128 2
2 4 16 4

Runs: 63
Score: 2048
Moves: 367
Cells:
16 4 8 2
8 256 2 16
2 8 32 2
4 16 2 8

Runs: 64
Score: 1800
Moves: 370
Cells:
2 4 8 2
16 32 16 4
4 16 8 128
2 4 128 2

Runs: 65
Score: 780
Moves: 220
Cells:
2 4 8 4
16 8 32 2
8 32 64 32
2 4 8 2

Runs: 66
Score: 2908
Moves: 512
Cells:
8 4 2 4
4 128 16 8
2 64 8 4
4 256 4 2

Runs: 67
Score: 1516
Moves: 340
Cells:
2 4 16 4
16 64 32 16
4 128 16 2
8 32 8 4

Runs: 68
Score: 2056
Moves: 362
Cells:
2 4 16 4
32 256 4 16
4 2 8 4
2 8 16 2

Runs: 69
Score: 1212
Moves: 293
Cells:
2 4 8 4
8 32 4 16
32 128 2 4
2 32 4 2

Runs: 70
Score: 1328
Moves: 317
Cells:
4 8 2 4
16 64 4 8
4 8 128 16
2 4 32 2

Runs: 71
Score: 976
Moves: 245
Cells:
2 8 4 2
128 2 8 32
4 16 2 4
2 4 8 2

Runs: 72
Score: 2308
Moves: 450
Cells:
2 4 16 2
16 8 2 256
4 32 8 4
2 64 4 2

Runs: 73
Score: 2812
Moves: 510
Cells:
2 8 2 16
8 256 4 2
2 32 128 16
4 2 16 8

Runs: 74
Score: 3056
Moves: 536
Cells:
4 8 2 8
16 128 32 2
4 256 64 16
2 4 8 2

Runs: 75
Score: 1764
Moves: 371
Cells:
4 8 16 8
16 32 128 2
8 128 8 4
4 2 4 2

Runs: 76
Score: 1312
Moves: 315
Cells:
2 4 8 32
8 64 16 2
2 8 128 4
8 4 2 8

Runs: 77
Score: 1360
Moves: 271
Cells:
2 8 4 16
16 64 128 2
8 16 2 4
2 4 32 8

Runs: 78
Score: 2044
Moves: 437
Cells:
128 2 4 2
4 32 8 4
2 16 64 16
4 128 4 2

Runs: 79
Score: 1308
Moves: 317
Cells:
2 8 4 16
4 16 32 2
64 2 128 8
2 8 2 4

Runs: 80
Score: 1320
Moves: 304
Cells:
8 16 4 2
4 32 16 4
2 4 128 64
8 2 4 2

Runs: 81
Score: 2396
Moves: 456
Cells:
4 2 8 2
2 32 16 4
256 8 64 32
2 4 8 4

Runs: 82
Score: 1176
Moves: 302
Cells:
4 16 4 2
2 8 128 32
32 2 16 8
2 16 2 4

Runs: 83
Score: 2348
Moves: 432
Cells:
4 2 4 2
2 16 64 8
8 256 32 16
2 4 16 8

Runs: 84
Score: 2564
Moves: 481
Cells:
2 16 4 2
8 2 256 8
64 4 32 2
2 64 2 8

Runs: 85
Score: 2380
Moves: 460
Cells:
4 2 4 2
16 256 64 8
32 2 32 2
2 4 2 4

Runs: 86
Score: 1336
Moves: 297
Cells:
2 4 16 2
8 64 2 8
16 8 32 4
2 4 128 2

Runs: 87
Score: 1364
Moves: 331
Cells:
2 16 2 8
4 32 128 2
8 16 64 4
2 8 16 2

Runs: 88
Score: 2372
Moves: 426
Cells:
8 2 16 2
2 32 8 4
8 4 64 256
4 2 32 4

Runs: 89
Score: 1228
Moves: 291
Cells:
2 4 8 2
8 16 2 8
4 128 8 2
2 64 4 16

Runs: 90
Score: 2312
Moves: 458
Cells:
2 8 16 4
64 32 2 16
8 4 256 4
4 8 4 2

Runs: 91
Score: 1328
Moves: 315
Cells:
2 16 8 4
4 8 16 8
64 2 4 32
2 128 8 4

Runs: 92
Score: 1192
Moves: 272
Cells:
2 4 2 4
4 128 16 8
2 8 64 4
4 16 8 2

Runs: 93
Score: 672
Moves: 212
Cells:
2 16 4 2
4 64 8 16
16 32 16 8
2 8 4 2

Runs: 94
Score: 2088
Moves: 381
Cells:
8 2 4 8
2 32 16 2
256 4 32 4
4 2 8 2

Runs: 95
Score: 1368
Moves: 300
Cells:
2 8 32 2
16 64 2 4
2 32 128 2
4 2 4 8

Runs: 96
Score: 1936
Moves: 382
Cells:
8 2 8 2
128 64 16 128
4 16 8 2
2 8 2 8

Runs: 97
Score: 892
Moves: 202
Cells:
2 4 16 2
4 2 128 4
8 4 8 2
2 16 2 8

Runs: 98
Score: 736
Moves: 199
Cells:
2 8 2 4
32 16 4 16
4 64 32 2
2 4 16 4

Runs: 99
Score: 1528
Moves: 309
Cells:
4 8 16 4
32 64 128 32
4 32 4 2
2 4 16 8

Runs: 100
Score: 1568
Moves: 349
Cells:
8 2 4 2
32 64 8 4
64 16 2 8
2 4 128 2

Runs: 101
Score: 988
Moves: 216
Cells:
2 4 128 16
16 8 2 4
2 4 8 2
4 8 2 32

Runs: 102
Score: 1488
Moves: 326
Cells:
4 2 128 4
8 16 4 2
2 64 8 64
16 8 4 2

Runs: 103
Score: 760
Moves: 192
Cells:
2 8 2 8
8 64 4 2
4 16 64 4
2 4 16 2

Runs: 104
Score: 712
Moves: 214
Cells:
4 32 4 2
8 4 16 8
4 64 4 32
2 16 2 8

Runs: 105
Score: 1288
Moves: 312
Cells:
4 2 4 2
2 8 32 16
4 64 128 2
16 4 2 4

Runs: 106
Score: 3680
Moves: 633
Cells:
2 256 4 2
4 8 16 8
16 4 8 256
4 8 2 16

Runs: 107
Score: 2228
Moves: 446
Cells:
2 4 8 2
4 32 256 4
2 4 8 2
4 64 4 8

Runs: 108
Score: 3072
Moves: 573
Cells:
4 2 8 2
2 16 32 128
16 64 256 4
8 2 8 2

Runs: 109
Score: 1392
Moves: 322
Cells:
2 4 64 4
4 8 32 2
2 32 128 8
8 4 16 4

Runs: 110
Score: 1528
Moves: 341
Cells:
2 4 32 4
8 128 16 2
32 2 32 8
2 4 64 2

Runs: 111
Score: 1432
Moves: 324
Cells:
2 64 2 4
16 32 8 2
4 2 128 32
2 16 8 2

Runs: 112
Score: 2408
Moves: 440
Cells:
4 2 32 4
2 16 256 8
8 32 2 4
2 4 64 16

Runs: 113
Score: 3096
Moves: 579
Cells:
2 4 256 4
16 8 128 16
8 64 32 8
4 2 16 2

Runs: 114
Score: 1200
Moves: 260
Cells:
4 2 4 2
16 4 64 4
8 128 16 8
2 4 2 4

Runs: 115
Score: 2888
Moves: 515
Cells:
2 8 32 2
4 16 128 4
256 32 16 8
16 2 4 2

Runs: 116
Score: 3084
Moves: 581
Cells:
4 16 8 4
8 64 16 8
32 128 4 256
2 4 8 4

Runs: 117
Score: 1304
Moves: 278
Cells:
4 16 8 4
8 128 2 32
4 16 64 4
